star,client,source,company,ville,ecart,reponse_absente,reponse_negative,reponse_positive,date_annee,date_mois,date_jour,Commentaires_reduit
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.8666666666666667,service client shorommprive totalement obsolète réponds demandes clients entendu cette semaine rtl julien courbet intervenir victime shoroomprive n'arrivait rembourser commandes matelas dont  n'avait livré concerne idem  montres yonger & bresson vice caché 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.8,horreur conseillers pitoyables retour bordel délais livraison jamais respecté trouve service client e mail clia aidez mieux put prendre compte remarques clients incompétence totale 
5,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.8,commande commandée  octobre reçus  octobre 👌article housse couette coussin marque douceur d'intérieur '' conforme descriptiftop recommande 
2,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.8,showroomprivee repousse date livraison plusieurs sans informer annuler commandes cause délai livraison trop long 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.7666666666666667,plus jamais plupart avis négatifs j'avais lu sans croire malheur commander canapé bobochic livraison relais colis colis jamais arrivé après presque  mois patience coup vente annulée attente rembousement pourvu fonctionne mieux livraison cas j'irai voir ailleurs maintenant 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.7666666666666667,lors réinitialisation mot passe site bug compte perso inaccessible depuis  jours appelé fois service client.la première dit service technique va rappeler moins  h jamais rappelé rappelle  heures après fête bureaux monde rigole crie ect bref interlocuteurs raccroche disant rappelle rappelle rappelle  eme explique problème dit erreur part rappelé service technique va rappeler bien jamais arrivé vais enfin chercher colis pouvais suivre puisque plus accès compte là appellent enquête satisfaction fous service client site horrible non respectueux non professionnel foutiste simple commanderai plus jamais pourtant fais tonne commande depuis  ans extrêmement déçue 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.7666666666666667,commandé paire chaussures site reçu taches retour malgré explications indiquant remboursement frais port si défaut remboursé retiré frais port plus apparemment jamais reçu retour jusqu moment où relais indiqué colis bien reçu déçue supprimé application compte recommandé site 
5,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.7333333333333333,effectué mal commandes site redir sauf dernière j'avais commandé blouson cuir arrivé problème fermeture éclaire dommage bon peut arriver défaut remarquais l'ouverture fermeture produit renvoyé défaut commande remboursée totalité.site fiable intéréssent 
5,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.7333333333333333,bonjour  commandes showroom  déceptions qualité produit service client pro recommande vivement 
2,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.7,bonjour tous plusieurs années maintenant commande site belles marques belles soldes contre sais travaillez travail emballages honte chaque commande articles marque valent centaine d'euros tâches dessus inadmissible travaillé emballage faut vérifier l'article endommagé contre cas déçu j'efface cette application merci compréhension l'avenir vérifier emballages 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.7,service apres vente médiocrelitige depuis mois juin renvoi d'un article encore sous garantie jour  octobre apres envoi mails appels téléphoniques réguliers aucune réponse retrouvons sans article sans remboursement déconseille site 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.7,commande effectuée  octobre livraison prevue  octobre commande partiellement expédiée article plus disponible sinon depuis  oct cours d'acheminement désespérant showroomprivé répondu premier mail remboursé livraison donné aucune réponse délai 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.6666666666666666,appel site spécialisé plusieurs reprises petits articles plaisir.la déception chaque presque qualité approximative - délais livraison  moisdernièrement attirée offre alléchante commande articles equipements maison montant € livraison annoncée h.la commande finalisée délais annoncé  semaines voyant venir procède suivi commande annonce stupeur colis livrés depuis  jours.mail service client- coup réactif.et annonce final dû annuler commande colis endommagés transporteur.en attendant showroom ventes délais fictifs crée génère cash flow dos consommateurs.sans contrôle aurais-je averti sous quel délai 🤬 confiance perdue showroom 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.6666666666666666,showroomprivé arnaque paiements  oney faites attention ⚠️ paiement passe oney commande validée showroomprive débit apport demande showroomprive annuler financement demande attendre service financier va revenir vers attends depuis  octobre déçu comportement pareil net cette arnaque courante showroomprive 😡 retrouve train payer commande reçu totalité somme versé oney fichent complètement remboursement 🤬🤬 
5,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.6666666666666666,jamais déçu produits conformes 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.6666666666666666,site fuire service après vente horrible acheté paire chaussure boîte chaussure  autre  retourné article surprise motif retour valable coup € frais retenus remboursement 
2,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.6,mal chose acheter mieux vente privée gros problème livraison déjà reçois notification colis dispo livraison h transforme semaine voir plus choisissez colissimo livreur sinon aller problèmes livraison évitez points retrait carrefour 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.6,sincerement devenir fou profité d'une vente acheter  articles vente privée indiquait livraison gratuite vente hors panier frais livraison m'etaient facturé € après appel showroomprive jour meme derniers grands seigneurs demande d'utiliser  bons d'achat envoyé directement compte annuler '' frais livraison jusque ok.quelques jours plus tard showroomprive informe qu'un articles dispo ok vais beneficier bon d'achat j'en veux bon d'achat veux rembourser articles acheté payé carte bancaire.et drame appel showroomprivé dit monsieur lisez conditions générale vente '' comprends situation rembourserons l'article indispo autrement bon d'achat '' cet article l'ai payé argent non bon d'achat reponse oui rembourse bon d'achat parce lors vente utilisez bons d'achat '' oui palier fausse offre livraison gratuite bons d'achats utilisé envoyé service '' oui bien compris lu conditions vente avant d'acheter '' malades franchement appelé  derniere maitresse d'école donné lecon vraiment super showroomprivé sav compte pigeonner vais diffuser tant possible experience 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.6,profité d'une vente privée limitée rare commander bague surprise d'un prix assez élevé conjointe événement important colis bien reçu délais après ouverture celui-ci trouve autre bague destinée autre personne d'ailleurs nom prénom adresse code postal suppose personne va recevoir colis également informations concernant plus bague commandée beaucoup plus cher celle reçu personne va recevoir colis drôlement surprise recevoir produit coûte plus cher propre commande non seulement produit n'est bon produit plus showroomprive font rembourser vont renvoyer produit correct l'erreur vient d'eux aberrant veux remboursement ni d'autre veux l'article commandé n'ont demerder leurs faute savent emballer colis l'envoyer d'un point point b site minable première dernière commande recommande 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.5666666666666667,colis route depuis // devait être livré .à jour service client sait où colis trouve m'invite àfaire seconde commande rester mauvaise impression € valable durant  mois euros crédités compte dès fin appel h plus tard première commande showroom privé sûrement dernière.site fuir 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.5666666666666667, commandes d'affiler  problèmes ère commande perdue ème commande envoyée partiellement quantité demandée indisponible ème commande retardée.et cela sans l'once d'un geste commercial sait temps prend commande arriver base prix loins d'être attractifs vu problèmes vois l'intérêt continuer commander insupportable 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.5666666666666667,prendre € chaque retours commande ca va doit plusieurs retours plusieurs commande oui peut mettre tous meme panier lors achats ligne bien gavé dos clients bravo etes fort dire d'autres sites propose retour gratuit vais privé merci showroom privé cest terminé👎 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.5666666666666667,pris commande huile argan autres choses huile reversée colis plutôt rembourser preuves clé envoyé photos service client dit enverrait pauvre bon réduction € obligée refaire commande payer encore utiliser dédommagement trouve cela inadmissible reçois huile argan mal fermée censée payer plus pire service client selon 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.8181818181818182,0.5333333333333333,n'etes sérieux moquez monde colis j'attendais mardi envoyés personne inconnue réceptionné matin j'avais prévenu l'erreur depuis mardi plus € frais port payé 😠😠😠ma plainte déposée commissariat personne mesure d'empêcher cet incident j'avais alerté services plusieurs jours avant livraisonvous renvoyé balle chronopost cliente retrouvé lésée cette histoireplus aucune confiance service colis baladent toute france retrouve entre mains d'une inconnue ravie d'avoir reçu deux colis noël avant l'heure sans personne n'ait pu réagir 
